20251025-18:30.14-6810(us) 45334 * ParseOldFormat  (configuration.cc:66): Using old configuration format
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:78] 2025-11-25 18:30:14.007 | PWD : /home/dp012/Desktop/Project532/mako
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:192] 2025-11-25 18:30:14.100 | [service]loc_id: 2, name: s301, proc: p2, id: 2
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:215] 2025-11-25 18:30:14.100 | Server s303 ready at 0.0.0.0:7203
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:14] 2025-11-25 18:30:14.100 | setup paxos communicator
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:14.100 | connect to site: 127.0.0.1:7001 (attempt 0)
starting server at 0.0.0.0:7205
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:14.101 | connect to site: 127.0.0.1:7101 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:215] 2025-11-25 18:30:14.101 | Server s305 ready at 0.0.0.0:7205
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:14] 2025-11-25 18:30:14.101 | setup paxos communicator
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:14.101 | rrr::Client: connect(127.0.0.1:7101): Connection refused
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:14.101 | connect to site: 127.0.0.1:7001 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:14.101 | connect to site: 127.0.0.1:7101 (attempt 0)
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:14.101 | rrr::Client: connect(127.0.0.1:7101): Connection refused
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:192] 2025-11-25 18:30:14.101 | [service]loc_id: 2, name: s304, proc: p2, id: 14
starting server at 0.0.0.0:7204
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:215] 2025-11-25 18:30:14.101 | Server s304 ready at 0.0.0.0:7204
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:14] 2025-11-25 18:30:14.101 | setup paxos communicator
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:14.101 | connect to site: 127.0.0.1:7001 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:14.101 | connect to site: 127.0.0.1:7101 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:192] 2025-11-25 18:30:14.101 | [service]loc_id: 2, name: s306, proc: p2, id: 22
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:14.101 | rrr::Client: connect(127.0.0.1:7101): Connection refused
starting server at 0.0.0.0:7206
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:215] 2025-11-25 18:30:14.101 | Server s306 ready at 0.0.0.0:7206
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:14] 2025-11-25 18:30:14.101 | setup paxos communicator
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:14.101 | connect to site: 127.0.0.1:7001 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:14.101 | connect to site: 127.0.0.1:7101 (attempt 0)
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:14.101 | rrr::Client: connect(127.0.0.1:7101): Connection refused
starting server at 0.0.0.0:7202
starting server at 0.0.0.0:7201
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:215] 2025-11-25 18:30:14.102 | Server s301 ready at 0.0.0.0:7201
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:215] 2025-11-25 18:30:14.102 | Server s302 ready at 0.0.0.0:7202
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:14] 2025-11-25 18:30:14.102 | setup paxos communicator
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:14] 2025-11-25 18:30:14.102 | setup paxos communicator
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:14.102 | connect to site: 127.0.0.1:7001 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:14.102 | connect to site: 127.0.0.1:7001 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:14.102 | connect to site: 127.0.0.1:7101 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:14.102 | connect to site: 127.0.0.1:7101 (attempt 0)
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:14.102 | rrr::Client: connect(127.0.0.1:7101): Connection refused
E [/home/dp012/Desktop/Project532/mako/src/rrr/rpc/client.cpp:179] 2025-11-25 18:30:14.102 | rrr::Client: connect(127.0.0.1:7101): Connection refused
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7101 (attempt 1)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7101 (attempt 1)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7102 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7202 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7102 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7302 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7003 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7103 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7203 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7303 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7101 (attempt 1)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7004 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7101 (attempt 1)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7104 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7204 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7101 (attempt 1)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7304 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7102 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7005 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7105 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7202 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7102 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7302 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7205 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7202 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.103 | connect to site: 127.0.0.1:7003 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7305 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7103 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7302 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7006 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7203 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7003 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7106 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7303 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7103 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7206 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7004 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7101 (attempt 1)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7104 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7203 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7306 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7204 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:100] 2025-11-25 18:30:15.104 | site 2 launched!
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7303 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7304 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7005 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7004 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7105 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7104 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7102 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7205 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7204 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7305 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7304 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7202 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7006 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7005 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7302 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7105 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7003 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7205 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7103 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7203 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7303 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7004 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7104 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7204 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7304 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.104 | connect to site: 127.0.0.1:7005 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7105 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7106 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7102 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7205 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7305 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7006 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7106 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7206 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7202 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7306 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7305 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:100] 2025-11-25 18:30:15.105 | site 22 launched!
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7302 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7006 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7206 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7106 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7206 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7306 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7306 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7202 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:100] 2025-11-25 18:30:15.105 | site 10 launched!
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:100] 2025-11-25 18:30:15.105 | site 14 launched!
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7302 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7003 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7103 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7203 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.105 | connect to site: 127.0.0.1:7303 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.106 | connect to site: 127.0.0.1:7004 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.106 | connect to site: 127.0.0.1:7104 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.106 | connect to site: 127.0.0.1:7003 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.106 | connect to site: 127.0.0.1:7204 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.106 | connect to site: 127.0.0.1:7103 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.106 | connect to site: 127.0.0.1:7304 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:30:15.106 | connect to site: 127.0.0.1:7005 (attempt 0)
