I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:78] 2025-11-25 18:25:52.268 | PWD : /home/dp012/Desktop/Project532/mako
starting server at I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.302 | connect to site: 127.0.0.1:7001 (attempt 0)
0.0.0.0:7102
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.302 | connect to site: 127.0.0.1:7001 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:215] 2025-11-25 18:25:52.303 | Server s202 ready at 0.0.0.0:7102
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:14] 2025-11-25 18:25:52.303 | setup paxos communicator
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7101 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7101 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7001 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7101 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7201 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7301 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7002 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7102 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7102 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7102 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7202 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7202 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7202 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7302 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7302 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7302 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7003 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7003 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7003 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7103 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7103 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7203 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7203 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7303 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7303 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:100] 2025-11-25 18:25:52.303 | site 1 launched!
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:100] 2025-11-25 18:25:52.303 | site 9 launched!
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7103 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7203 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/communicator.cc:174] 2025-11-25 18:25:52.303 | connect to site: 127.0.0.1:7303 (attempt 0)
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:100] 2025-11-25 18:25:52.304 | site 5 launched!
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:107] 2025-11-25 18:25:52.304 | done waiting for server setup threads.
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:249] 2025-11-25 18:25:52.304 | heartbeat setup for s201 on 0.0.0.0:17101
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:249] 2025-11-25 18:25:52.304 | heartbeat setup for s202 on 0.0.0.0:17102
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:249] 2025-11-25 18:25:52.304 | heartbeat setup for s203 on 0.0.0.0:17103
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:114] 2025-11-25 18:25:52.304 | server workers' communicators setup
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
p1, received ending: 0, num_workers:3, received msg: 0, end_received_leader:0
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:134] 2025-11-25 18:25:53.891 | Recieved a zero length log
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:134] 2025-11-25 18:25:53.892 | Recieved a zero length log
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:134] 2025-11-25 18:25:53.892 | Recieved a zero length log
p1, received ending: 3, received msg: 303
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:975] 2025-11-25 18:25:57.305 | shutdown Server Control Service after task finish total submit 0
I [/home/dp012/Desktop/Project532/mako/src/deptran/benchmark_control_rpc.cc:43] 2025-11-25 18:25:57.305 | Shutdown Server Control Service
I [/home/dp012/Desktop/Project532/mako/src/deptran/benchmark_control_rpc.cc:43] 2025-11-25 18:25:57.305 | Shutdown Server Control Service
I [/home/dp012/Desktop/Project532/mako/src/deptran/benchmark_control_rpc.cc:43] 2025-11-25 18:25:57.305 | Shutdown Server Control Service
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:308] 2025-11-25 18:25:57.305 | all server workers have shut down.
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:282] 2025-11-25 18:25:57.305 | site s201 deleting services, num: 1 0 0 0
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos/server.h:47] 2025-11-25 18:25:57.378 | site par 0, loc 1: prepare 0, accept 101, commit 101
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:282] 2025-11-25 18:25:57.378 | site s202 deleting services, num: 1 0 0 0
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos/server.h:47] 2025-11-25 18:25:57.429 | site par 1, loc 1: prepare 0, accept 101, commit 101
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:282] 2025-11-25 18:25:57.429 | site s203 deleting services, num: 1 0 0 0
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos/server.h:47] 2025-11-25 18:25:57.483 | site par 2, loc 1: prepare 0, accept 101, commit 101
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:641] 2025-11-25 18:25:57.483 | Ending worker with n_tot 0 and n_current 0
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:641] 2025-11-25 18:25:57.489 | Ending worker with n_tot 0 and n_current 0
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_worker.cc:641] 2025-11-25 18:25:57.497 | Ending worker with n_tot 0 and n_current 0
I [/home/dp012/Desktop/Project532/mako/src/deptran/paxos_main_helper.cc:321] 2025-11-25 18:25:57.505 | exit process.
[p1 committed]: 303(follower/learner), 0(leader), endReceived: 3, leaderEndReceived:0
[[32mPASS[0m] committed logs count verify
